epsilon,episode,score,episode_reward,reward,train_loss,total_reward,epoch,step
1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.03172462433576584,0.0,0,0
0.9999346733093262,0.0,0.0,0.20000000298023224,0.10000000149011612,0.05333966016769409,0.0,0,1
0.9998693466186523,0.0,0.0,0.30000001192092896,0.10000000149011612,0.04786757379770279,0.0,0,2
0.9998040199279785,0.0,0.0,0.4000000059604645,0.10000000149011612,0.03520029038190842,0.0,0,3
0.9997386932373047,0.0,0.0,0.5,0.10000000149011612,0.04803254455327988,0.0,0,4
0.9996733069419861,0.0,0.0,0.6000000238418579,0.10000000149011612,0.007747322786599398,0.0,0,5
0.9996079802513123,0.0,0.0,0.699999988079071,0.10000000149011612,0.010379253886640072,0.0,0,6
0.9995426535606384,0.0,0.0,0.800000011920929,0.10000000149011612,0.010818108916282654,0.0,0,7
0.9994773268699646,0.0,0.0,0.8999999761581421,0.10000000149011612,0.008549245074391365,0.0,0,8
0.9994120001792908,0.0,0.0,1.0,0.10000000149011612,0.03149426355957985,0.0,0,9
0.9993466734886169,0.0,0.0,1.100000023841858,0.10000000149011612,0.03131257742643356,0.0,0,10
0.9992813467979431,0.0,0.0,1.2000000476837158,0.10000000149011612,0.025024015456438065,0.0,0,11
0.9992160201072693,0.0,0.0,1.2999999523162842,0.10000000149011612,0.0064734891057014465,0.0,0,12
0.9991506934165955,0.0,0.0,1.399999976158142,0.10000000149011612,0.022777412086725235,0.0,0,13
0.9990853071212769,0.0,0.0,1.5,0.10000000149011612,0.027000898495316505,0.0,0,14
0.999019980430603,0.0,0.0,1.600000023841858,0.10000000149011612,0.006312800571322441,0.0,0,15
0.9989546537399292,0.0,0.0,1.7000000476837158,0.10000000149011612,0.006179015152156353,0.0,0,16
0.9988893270492554,0.0,0.0,1.7999999523162842,0.10000000149011612,0.0045849354937672615,0.0,0,17
0.9988240003585815,0.0,0.0,1.899999976158142,0.10000000149011612,0.004044360481202602,0.0,0,18
0.9987586736679077,0.0,0.0,2.0,0.10000000149011612,0.025868616998195648,0.0,0,19
0.9986933469772339,0.0,0.0,2.0999999046325684,0.10000000149011612,0.006048474460840225,0.0,0,20
0.9986280202865601,0.0,0.0,2.200000047683716,0.10000000149011612,0.02511327527463436,0.0,0,21
0.9985626935958862,0.0,0.0,2.299999952316284,0.10000000149011612,0.007606383878737688,0.0,0,22
0.9984973073005676,0.0,0.0,2.4000000953674316,0.10000000149011612,0.006017095874994993,0.0,0,23
0.9984319806098938,0.0,0.0,2.5,0.10000000149011612,0.001405692077241838,0.0,0,24
0.99836665391922,0.0,0.0,2.5999999046325684,0.10000000149011612,0.025125697255134583,0.0,0,25
0.9983013272285461,0.0,0.0,2.700000047683716,0.10000000149011612,0.04029490426182747,0.0,0,26
0.9982360005378723,0.0,0.0,2.799999952316284,0.10000000149011612,0.003234319854527712,0.0,0,27
0.9981706738471985,0.0,0.0,2.9000000953674316,0.10000000149011612,0.0034549878910183907,0.0,0,28
